date,hour,employee_id,employee_name,hours_worked,customer_traffic,transactions,sales_revenue,sales_target,product_category,units_sold,accessory_sales,customer_rating,wait_time_minutes
2026-02-14,13,E006,Arjun,1,8,3,575.48,379.69,Internet,4,2,3.6,6.9
2026-02-14,13,E003,Mia,1,9,3,785.74,379.69,Accessories,3,2,4.0,5.9
2026-02-14,14,E004,Liam,1,10,4,978.14,375.0,Internet,4,1,4.4,4.2
2026-02-14,14,E002,Noah,1,8,3,803.1,375.0,Services,5,0,4.2,5.2
2026-02-14,14,E006,Arjun,1,8,1,159.12,375.0,Internet,2,0,4.4,2.9
2026-02-14,15,E003,Mia,1,6,2,326.36,375.0,Internet,6,0,4.2,6.0
2026-02-14,15,E006,Arjun,1,7,2,493.45,375.0,Internet,2,1,3.6,4.6
2026-02-14,15,E004,Liam,1,8,3,672.55,375.0,Accessories,5,1,4.2,5.8
2026-02-14,16,E006,Arjun,1,10,6,1402.52,506.25,Mobile,10,4,4.0,6.2
2026-02-14,16,E004,Liam,1,10,3,490.54,506.25,Services,3,0,4.3,6.1
2026-02-14,16,E001,Ava,1,12,5,911.49,506.25,Services,5,1,4.2,4.0
2026-02-14,17,E003,Mia,1,9,3,704.94,379.69,Accessories,6,2,4.1,5.9
2026-02-14,17,E004,Liam,1,9,4,1221.14,379.69,Services,7,1,4.2,4.5
2026-02-14,17,E006,Arjun,1,8,3,501.44,379.69,Accessories,6,1,4.1,4.1
2026-02-14,17,E005,Zara,1,11,5,1282.91,379.69,Mobile,5,2,4.3,4.7
2026-02-15,9,E004,Liam,1,5,1,203.77,281.25,Services,2,0,4.4,3.2
2026-02-15,9,E002,Noah,1,4,1,257.73,281.25,Mobile,5,0,4.6,2.0
2026-02-15,9,E005,Zara,1,5,2,660.54,281.25,Accessories,2,0,4.2,4.5
2026-02-15,9,E001,Ava,1,4,1,250.34,281.25,Internet,1,0,4.1,3.8
2026-02-15,10,E003,Mia,1,6,2,236.65,281.25,Mobile,5,0,4.1,4.5
2026-02-15,10,E006,Arjun,1,4,1,136.29,281.25,Services,3,0,4.3,4.0
2026-02-15,10,E002,Noah,1,5,1,115.49,281.25,Internet,3,0,4.3,4.6
2026-02-15,10,E005,Zara,1,8,3,682.99,281.25,Accessories,7,2,4.1,2.7
2026-02-15,11,E001,Ava,1,4,1,259.03,281.25,Internet,4,0,4.3,2.4
2026-02-15,11,E003,Mia,1,3,1,315.36,281.25,Internet,1,0,4.0,4.4
2026-02-15,11,E005,Zara,1,3,1,142.46,281.25,Mobile,3,0,4.6,3.2
2026-02-15,11,E002,Noah,1,5,2,319.19,281.25,Services,5,1,5.0,2.8
2026-02-15,12,E004,Liam,1,16,8,1796.48,759.38,Internet,9,2,4.3,5.7
2026-02-15,12,E005,Zara,1,16,7,365.81,759.38,Accessories,10,3,4.3,5.6
2026-02-15,13,E006,Arjun,1,15,4,836.07,759.38,Services,5,2,4.2,4.5
2026-02-15,13,E003,Mia,1,15,8,1650.89,759.38,Mobile,10,5,3.9,5.9
2026-02-15,14,E005,Zara,1,3,1,187.96,375.0,Services,5,0,4.5,3.7
2026-02-15,14,E004,Liam,1,6,2,387.24,375.0,Accessories,3,0,4.0,2.8
2026-02-15,14,E006,Arjun,1,7,3,670.63,375.0,Accessories,7,2,4.4,3.0
2026-02-15,15,E002,Noah,1,6,2,357.77,281.25,Services,3,1,3.7,6.5
2026-02-15,15,E006,Arjun,1,5,2,407.32,281.25,Accessories,5,1,4.4,5.3
2026-02-15,15,E004,Liam,1,7,1,212.84,281.25,Services,1,0,4.5,5.9
2026-02-15,15,E003,Mia,1,5,2,387.99,281.25,Mobile,5,1,4.0,5.1
2026-02-15,16,E003,Mia,1,12,5,660.45,759.38,Services,5,2,3.9,5.0
2026-02-15,16,E004,Liam,1,10,4,944.38,759.38,Services,8,2,4.2,6.0
2026-02-15,17,E003,Mia,1,7,3,589.38,379.69,Services,6,1,4.2,4.2
2026-02-15,17,E002,Noah,1,6,2,525.22,379.69,Internet,4,1,4.1,2.9
2026-02-15,17,E005,Zara,1,7,2,523.36,379.69,Accessories,4,0,4.2,3.5
2026-02-15,17,E004,Liam,1,5,1,219.16,379.69,Accessories,3,0,4.1,4.8
2026-02-16,9,E001,Ava,1,8,3,583.3,450.0,Services,3,1,3.8,4.5
2026-02-16,9,E002,Noah,1,6,2,575.69,450.0,Services,6,1,4.1,4.6
2026-02-16,10,E002,Noah,1,3,1,200.17,225.0,Mobile,2,0,4.3,3.7
2026-02-16,10,E005,Zara,1,6,2,336.44,225.0,Internet,5,1,4.2,3.9
2026-02-16,10,E004,Liam,1,5,1,285.54,225.0,Mobile,3,0,4.1,4.4
2026-02-16,10,E001,Ava,1,9,4,826.21,225.0,Internet,8,2,4.7,4.1
2026-02-16,11,E002,Noah,1,5,2,695.17,450.0,Mobile,4,1,4.2,5.2
2026-02-16,11,E004,Liam,1,8,3,593.35,450.0,Mobile,4,1,3.9,5.3
2026-02-16,12,E006,Arjun,1,5,2,370.11,405.0,Services,6,0,3.9,4.5
2026-02-16,12,E001,Ava,1,7,3,568.54,405.0,Services,6,1,4.6,5.2
2026-02-16,12,E002,Noah,1,8,3,520.56,405.0,Accessories,4,1,4.0,5.0
2026-02-16,13,E005,Zara,1,7,3,565.83,405.0,Services,4,1,3.8,5.8
2026-02-16,13,E002,Noah,1,11,3,632.74,405.0,Accessories,6,1,4.3,6.6
2026-02-16,13,E003,Mia,1,6,2,498.46,405.0,Services,3,0,3.8,6.5
2026-02-16,14,E006,Arjun,1,9,3,561.21,450.0,Internet,4,1,4.4,3.8
2026-02-16,14,E003,Mia,1,5,1,268.95,450.0,Accessories,4,0,3.7,5.2
2026-02-16,15,E003,Mia,1,7,2,508.92,300.0,Services,4,0,4.4,3.1
2026-02-16,15,E002,Noah,1,9,3,789.06,300.0,Internet,4,2,4.2,4.6
2026-02-16,15,E006,Arjun,1,5,2,588.82,300.0,Services,4,1,4.2,5.5
2026-02-16,16,E002,Noah,1,12,2,415.99,607.5,Services,2,0,4.4,6.1
2026-02-16,16,E005,Zara,1,13,4,882.65,607.5,Mobile,7,1,4.6,3.9
2026-02-16,17,E001,Ava,1,11,5,1168.34,607.5,Services,6,3,4.8,5.0
2026-02-16,17,E003,Mia,1,13,6,660.26,607.5,Internet,10,2,4.2,5.5
2026-02-17,9,E003,Mia,1,5,2,445.89,225.0,Accessories,2,1,3.9,3.1
2026-02-17,9,E005,Zara,1,5,1,236.26,225.0,Accessories,4,0,4.2,3.2
2026-02-17,9,E006,Arjun,1,4,1,301.22,225.0,Services,1,0,4.1,3.0
2026-02-17,9,E004,Liam,1,4,1,364.49,225.0,Accessories,3,0,4.1,5.1
2026-02-17,10,E004,Liam,1,5,2,537.7,225.0,Mobile,2,1,4.3,4.7
2026-02-17,10,E003,Mia,1,1,0,0.0,225.0,Accessories,1,0,4.0,4.0
2026-02-17,10,E005,Zara,1,1,0,0.0,225.0,Services,2,0,4.1,3.9
2026-02-17,10,E006,Arjun,1,3,1,174.32,225.0,Internet,3,0,4.2,4.0
2026-02-17,11,E005,Zara,1,8,2,387.65,450.0,Internet,3,1,4.2,3.6
2026-02-17,11,E003,Mia,1,8,3,602.66,450.0,Accessories,7,1,4.4,5.1
2026-02-17,12,E003,Mia,1,10,3,659.44,607.5,Mobile,5,1,4.5,5.5
2026-02-17,12,E006,Arjun,1,7,3,898.32,607.5,Internet,6,0,4.1,5.1
2026-02-17,13,E002,Noah,1,8,3,584.28,405.0,Internet,4,1,4.2,3.1
2026-02-17,13,E006,Arjun,1,7,2,270.45,405.0,Accessories,4,0,4.2,4.5
2026-02-17,13,E004,Liam,1,7,2,438.09,405.0,Mobile,5,0,4.4,3.5
2026-02-17,14,E004,Liam,1,8,3,884.32,450.0,Accessories,6,2,4.1,7.3
2026-02-17,14,E003,Mia,1,8,3,639.93,450.0,Mobile,7,0,4.1,4.3
2026-02-17,15,E002,Noah,1,1,0,0.0,225.0,Mobile,1,0,4.2,6.0
2026-02-17,15,E003,Mia,1,1,0,0.0,225.0,Accessories,1,0,4.0,1.7
2026-02-17,15,E005,Zara,1,2,0,0.0,225.0,Mobile,3,0,4.6,3.6
2026-02-17,15,E004,Liam,1,1,0,0.0,225.0,Internet,4,0,4.3,4.4
2026-02-17,16,E004,Liam,1,19,11,2185.73,607.5,Mobile,15,5,3.6,7.8
2026-02-17,16,E006,Arjun,1,16,8,1868.89,607.5,Services,12,3,3.8,6.0
2026-02-17,17,E006,Arjun,1,7,3,661.25,405.0,Mobile,3,1,4.2,3.7
2026-02-17,17,E005,Zara,1,5,2,503.57,405.0,Accessories,4,0,4.0,6.1
2026-02-17,17,E002,Noah,1,6,2,277.2,405.0,Services,6,1,4.4,5.2
2026-02-18,9,E001,Ava,1,3,1,219.07,225.0,Internet,3,0,3.8,2.9
2026-02-18,9,E002,Noah,1,3,0,0.0,225.0,Accessories,4,0,4.2,4.9
2026-02-18,9,E005,Zara,1,2,0,0.0,225.0,Services,2,0,4.3,5.6
2026-02-18,9,E006,Arjun,1,2,0,0.0,225.0,Mobile,0,0,4.6,2.8
2026-02-18,10,E005,Zara,1,7,4,1174.75,450.0,Accessories,4,1,4.1,4.7
2026-02-18,10,E002,Noah,1,8,4,931.12,450.0,Internet,8,1,4.4,4.8
2026-02-18,11,E006,Arjun,1,5,1,207.72,450.0,Accessories,2,0,4.3,2.5
2026-02-18,11,E002,Noah,1,4,1,189.24,450.0,Internet,5,0,4.5,5.0
2026-02-18,12,E005,Zara,1,11,4,907.95,607.5,Services,4,3,4.0,6.7
2026-02-18,12,E006,Arjun,1,14,5,1475.61,607.5,Internet,5,1,3.9,7.8
2026-02-18,13,E005,Zara,1,4,1,177.73,303.75,Internet,2,0,4.4,4.0
2026-02-18,13,E006,Arjun,1,5,2,522.17,303.75,Mobile,3,1,4.8,3.5
2026-02-18,13,E001,Ava,1,4,1,192.49,303.75,Mobile,2,0,4.3,3.2
2026-02-18,13,E004,Liam,1,4,1,201.34,303.75,Mobile,5,0,4.1,3.4
2026-02-18,14,E001,Ava,1,5,2,230.22,450.0,Services,2,0,4.1,4.7
2026-02-18,14,E003,Mia,1,5,2,364.88,450.0,Accessories,5,1,4.4,1.9
2026-02-18,15,E006,Arjun,1,11,2,281.79,450.0,Accessories,4,1,4.1,5.7
2026-02-18,15,E004,Liam,1,6,1,260.61,450.0,Internet,3,0,4.3,6.6
2026-02-18,16,E006,Arjun,1,6,3,624.77,405.0,Services,6,1,4.0,5.0
2026-02-18,16,E003,Mia,1,7,3,754.58,405.0,Accessories,3,1,4.6,2.9
2026-02-18,16,E001,Ava,1,8,2,336.58,405.0,Accessories,6,0,4.6,2.8
2026-02-18,17,E005,Zara,1,5,2,346.06,405.0,Mobile,5,1,4.2,5.9
2026-02-18,17,E006,Arjun,1,6,2,390.23,405.0,Accessories,2,1,4.2,5.6
2026-02-18,17,E001,Ava,1,6,1,324.24,405.0,Accessories,3,0,4.2,5.7
2026-02-19,9,E005,Zara,1,3,1,176.84,225.0,Internet,4,0,4.6,3.1
2026-02-19,9,E003,Mia,1,3,1,230.55,225.0,Services,4,0,4.1,3.6
2026-02-19,9,E004,Liam,1,4,1,313.42,225.0,Internet,4,0,3.7,4.8
2026-02-19,9,E002,Noah,1,5,1,265.53,225.0,Internet,5,0,3.8,4.9
2026-02-19,10,E005,Zara,1,6,2,559.53,300.0,Internet,4,0,4.2,3.1
2026-02-19,10,E001,Ava,1,6,2,395.57,300.0,Internet,4,1,4.1,5.0
2026-02-19,10,E002,Noah,1,4,1,132.06,300.0,Internet,3,0,4.3,3.5
2026-02-19,11,E002,Noah,1,11,4,1003.92,450.0,Internet,4,2,3.9,5.5
2026-02-19,11,E004,Liam,1,12,3,797.62,450.0,Services,7,1,4.0,3.1
2026-02-19,12,E003,Mia,1,5,1,304.28,405.0,Internet,2,0,4.8,2.7
2026-02-19,12,E004,Liam,1,6,3,543.44,405.0,Services,7,0,4.8,2.6
2026-02-19,12,E006,Arjun,1,7,2,408.59,405.0,Internet,6,0,4.6,3.5
2026-02-19,13,E004,Liam,1,9,2,475.98,607.5,Mobile,2,1,4.4,5.6
2026-02-19,13,E005,Zara,1,10,3,613.76,607.5,Mobile,5,0,4.1,4.5
2026-02-19,14,E005,Zara,1,3,1,145.62,225.0,Services,3,0,4.1,4.7
2026-02-19,14,E004,Liam,1,1,0,0.0,225.0,Accessories,4,0,4.2,5.2
2026-02-19,14,E006,Arjun,1,1,0,0.0,225.0,Internet,3,0,4.2,3.8
2026-02-19,14,E003,Mia,1,1,0,0.0,225.0,Services,3,0,4.4,3.3
2026-02-19,15,E004,Liam,1,1,0,0.0,300.0,Accessories,0,0,4.5,4.2
2026-02-19,15,E006,Arjun,1,2,0,0.0,300.0,Mobile,0,0,4.2,4.1
2026-02-19,15,E005,Zara,1,1,0,0.0,300.0,Mobile,4,0,4.4,3.1
2026-02-19,16,E005,Zara,1,14,5,1123.82,607.5,Internet,6,1,4.0,5.2
2026-02-19,16,E006,Arjun,1,14,5,985.02,607.5,Internet,7,2,4.5,5.2
2026-02-19,17,E002,Noah,1,6,2,672.44,303.75,Internet,4,1,4.6,3.3
2026-02-19,17,E004,Liam,1,6,3,516.42,303.75,Services,7,0,4.1,3.2
2026-02-19,17,E001,Ava,1,6,2,328.17,303.75,Internet,2,1,4.4,4.8
2026-02-19,17,E003,Mia,1,5,2,622.47,303.75,Services,3,1,4.2,4.4
2026-02-20,9,E005,Zara,1,2,0,0.0,225.0,Internet,4,0,4.3,2.9
2026-02-20,9,E001,Ava,1,5,2,427.77,225.0,Services,5,0,4.1,3.1
2026-02-20,9,E006,Arjun,1,6,3,759.09,225.0,Accessories,7,1,4.4,1.9
2026-02-20,9,E003,Mia,1,5,1,194.2,225.0,Internet,1,0,3.8,4.0
2026-02-20,10,E003,Mia,1,4,1,169.23,225.0,Accessories,4,0,4.0,4.8
2026-02-20,10,E001,Ava,1,3,1,194.9,225.0,Accessories,2,0,3.9,6.1
2026-02-20,10,E005,Zara,1,4,1,231.12,225.0,Mobile,1,0,3.8,5.3
2026-02-20,10,E004,Liam,1,5,2,415.09,225.0,Internet,3,1,4.1,4.6
2026-02-20,11,E004,Liam,1,8,3,726.4,300.0,Accessories,5,2,4.4,3.3
2026-02-20,11,E001,Ava,1,9,5,1031.59,300.0,Internet,5,2,4.1,3.7
2026-02-20,11,E002,Noah,1,8,3,455.56,300.0,Services,7,0,4.1,4.5
2026-02-20,12,E006,Arjun,1,15,8,2308.7,607.5,Accessories,11,1,4.1,5.1
2026-02-20,12,E001,Ava,1,16,6,1168.5,607.5,Mobile,8,2,4.1,4.9
2026-02-20,13,E002,Noah,1,8,4,1084.87,405.0,Mobile,4,1,4.3,4.8
2026-02-20,13,E001,Ava,1,6,2,571.85,405.0,Internet,5,1,4.5,2.6
2026-02-20,13,E004,Liam,1,7,1,218.96,405.0,Accessories,2,0,4.7,4.6
2026-02-20,14,E002,Noah,1,2,1,170.73,300.0,Services,2,0,4.2,4.0
2026-02-20,14,E001,Ava,1,4,1,227.44,300.0,Accessories,5,0,4.4,4.8
2026-02-20,14,E004,Liam,1,7,3,457.83,300.0,Mobile,7,1,4.1,4.8
2026-02-20,15,E001,Ava,1,7,2,521.67,450.0,Mobile,6,0,4.2,4.8
2026-02-20,15,E002,Noah,1,9,5,1113.59,450.0,Services,8,3,4.1,3.8
2026-02-20,16,E004,Liam,1,5,2,400.51,303.75,Accessories,5,1,4.4,4.7
2026-02-20,16,E005,Zara,1,4,1,193.16,303.75,Mobile,4,0,4.6,1
2026-02-20,16,E003,Mia,1,3,1,229.31,303.75,Internet,1,0,4.0,3.5
2026-02-20,16,E002,Noah,1,5,2,367.37,303.75,Services,5,0,3.9,3.3
2026-02-20,17,E004,Liam,1,8,4,815.06,405.0,Accessories,5,2,3.7,4.0
2026-02-20,17,E003,Mia,1,7,3,508.12,405.0,Services,6,1,4.4,4.4
2026-02-20,17,E005,Zara,1,10,5,888.26,405.0,Internet,9,2,4.1,7.0
2026-02-21,9,E004,Liam,1,6,2,458.48,281.25,Internet,3,0,4.1,5.7
2026-02-21,9,E005,Zara,1,4,1,154.2,281.25,Internet,2,0,4.4,3.9
2026-02-21,9,E006,Arjun,1,6,1,138.18,281.25,Mobile,5,0,4.6,2.9
2026-02-21,9,E001,Ava,1,4,1,213.72,281.25,Accessories,1,0,4.4,6.6
2026-02-21,10,E003,Mia,1,12,3,904.21,562.5,Internet,7,2,4.3,4.3
2026-02-21,10,E001,Ava,1,11,5,502.94,562.5,Services,6,1,4.6,4.3
2026-02-21,11,E005,Zara,1,12,3,567.55,562.5,Services,4,2,3.9,8.1
2026-02-21,11,E006,Arjun,1,13,5,1094.65,562.5,Accessories,8,2,4.3,3.8
2026-02-21,12,E004,Liam,1,16,10,1852.96,759.38,Accessories,14,4,4.2,6.2
2026-02-21,12,E001,Ava,1,18,7,1350.76,759.38,Internet,8,1,4.6,7.6
2026-02-21,13,E003,Mia,1,4,1,325.23,379.69,Accessories,4,0,4.1,4.6
2026-02-21,13,E006,Arjun,1,7,4,786.32,379.69,Internet,4,1,4.1,4.6
2026-02-21,13,E001,Ava,1,6,2,519.79,379.69,Mobile,4,1,4.2,4.3
2026-02-21,13,E002,Noah,1,4,1,222.04,379.69,Internet,5,0,4.2,3.4
2026-02-21,14,E006,Arjun,1,11,4,652.03,562.5,Accessories,8,2,3.9,5.8
2026-02-21,14,E003,Mia,1,13,6,1244.28,562.5,Mobile,8,2,4.6,6.3
2026-02-21,15,E003,Mia,1,5,1,226.92,281.25,Mobile,3,0,4.1,4.1
2026-02-21,15,E005,Zara,1,3,1,204.21,281.25,Mobile,1,0,4.8,2.4
2026-02-21,15,E001,Ava,1,5,2,504.44,281.25,Internet,4,1,4.4,2.9
2026-02-21,15,E004,Liam,1,4,1,296.52,281.25,Services,1,0,4.1,3.7
2026-02-21,16,E006,Arjun,1,14,4,1041.12,759.38,Internet,5,1,4.7,7.3
2026-02-21,16,E001,Ava,1,13,5,592.18,759.38,Internet,8,1,4.3,4.8
2026-02-21,17,E002,Noah,1,9,2,482.92,506.25,Accessories,4,1,4.2,5.4
2026-02-21,17,E005,Zara,1,11,3,513.17,506.25,Internet,5,0,4.4,5.0
2026-02-21,17,E006,Arjun,1,7,2,502.09,506.25,Mobile,3,0,4.4,4.8
2026-02-22,9,E004,Liam,1,7,2,341.26,281.25,Accessories,4,1,3.6,6.0
2026-02-22,9,E001,Ava,1,3,1,162.28,281.25,Services,3,0,4.4,2.7
2026-02-22,9,E006,Arjun,1,3,2,473.63,281.25,Accessories,2,1,3.7,5.6
2026-02-22,9,E005,Zara,1,7,4,642.95,281.25,Internet,7,1,4.0,5.2
2026-02-22,10,E002,Noah,1,9,2,570.69,562.5,Internet,3,0,4.1,7.3
2026-02-22,10,E003,Mia,1,13,7,1484.41,562.5,Services,10,2,4.1,5.4
2026-02-22,11,E003,Mia,1,11,5,796.77,562.5,Mobile,8,3,4.6,4.4
2026-02-22,11,E005,Zara,1,14,5,1153.68,562.5,Services,7,3,4.1,4.8
2026-02-22,12,E003,Mia,1,14,5,1251.39,759.38,Accessories,9,2,4.2,6.6
2026-02-22,12,E002,Noah,1,14,6,1194.89,759.38,Services,10,4,4.4,5.5
2026-02-22,13,E002,Noah,1,14,3,821.41,759.38,Accessories,6,2,3.8,5.2
2026-02-22,13,E003,Mia,1,15,5,488.42,759.38,Internet,7,3,4.0,3.8
2026-02-22,14,E004,Liam,1,4,1,173.11,281.25,Accessories,2,0,4.3,5.4
2026-02-22,14,E001,Ava,1,7,3,728.85,281.25,Internet,4,1,4.1,6.1
2026-02-22,14,E003,Mia,1,4,1,173.66,281.25,Accessories,5,0,4.3,4.7
2026-02-22,14,E006,Arjun,1,4,1,237.29,281.25,Mobile,2,0,4.2,3.6
2026-02-22,15,E002,Noah,1,5,1,213.4,281.25,Services,3,0,4.2,3.9
2026-02-22,15,E005,Zara,1,5,2,478.39,281.25,Services,3,0,4.4,3.5
2026-02-22,15,E003,Mia,1,5,1,203.48,281.25,Mobile,5,0,4.2,5.0
2026-02-22,15,E001,Ava,1,5,2,575.38,281.25,Services,6,0,4.5,5.5
2026-02-22,16,E003,Mia,1,5,1,149.35,379.69,Mobile,3,0,4.1,4.3
2026-02-22,16,E004,Liam,1,5,1,84.21,379.69,Internet,2,0,3.6,4.3
2026-02-22,16,E002,Noah,1,5,2,476.74,379.69,Services,4,0,4.6,2.5
2026-02-22,16,E005,Zara,1,5,2,251.96,379.69,Internet,3,1,4.3,5.3
2026-02-22,17,E003,Mia,1,15,8,1544.91,759.38,Internet,9,3,4.5,6.0
2026-02-22,17,E002,Noah,1,16,7,1410.81,759.38,Mobile,9,2,3.7,6.2
2026-02-23,9,E006,Arjun,1,6,2,410.27,450.0,Accessories,6,0,4.5,4.6
2026-02-23,9,E004,Liam,1,6,1,130.47,450.0,Accessories,2,0,4.1,6.3
2026-02-23,10,E005,Zara,1,6,2,342.57,300.0,Services,4,1,4.0,3.5
2026-02-23,10,E003,Mia,1,7,3,670.41,300.0,Services,7,1,4.3,4.4
2026-02-23,10,E004,Liam,1,6,1,235.87,300.0,Internet,5,0,4.1,3.6
2026-02-23,11,E003,Mia,1,5,1,291.72,225.0,Internet,2,0,4.3,2.7
2026-02-23,11,E006,Arjun,1,6,2,362.48,225.0,Internet,5,1,4.4,3.0
2026-02-23,11,E004,Liam,1,7,2,259.24,225.0,Mobile,3,0,4.3,2.9
2026-02-23,11,E001,Ava,1,5,1,136.08,225.0,Internet,3,0,4.5,3.8
2026-02-23,12,E002,Noah,1,7,2,577.35,303.75,Accessories,4,1,4.0,5.2
2026-02-23,12,E004,Liam,1,3,1,331.32,303.75,Mobile,1,0,4.2,4.1
2026-02-23,12,E003,Mia,1,4,2,245.72,303.75,Accessories,3,0,4.3,5.1
2026-02-23,12,E001,Ava,1,6,3,364.62,303.75,Mobile,4,0,4.0,4.6
2026-02-23,13,E004,Liam,1,8,3,822.84,405.0,Accessories,5,1,4.2,3.7
2026-02-23,13,E006,Arjun,1,7,3,650.09,405.0,Mobile,4,1,4.2,4.7
2026-02-23,13,E005,Zara,1,10,2,170.86,405.0,Accessories,5,1,4.0,5.9
2026-02-23,14,E001,Ava,1,2,0,0.0,300.0,Accessories,2,0,3.9,5.2
2026-02-23,14,E005,Zara,1,3,0,0.0,300.0,Services,2,0,4.5,3.2
2026-02-23,14,E003,Mia,1,2,0,0.0,300.0,Services,2,0,4.1,3.6
2026-02-23,15,E005,Zara,1,5,2,481.22,300.0,Internet,4,1,4.3,4.3
2026-02-23,15,E002,Noah,1,6,3,588.3,300.0,Mobile,6,0,4.3,3.9
2026-02-23,15,E001,Ava,1,5,2,415.88,300.0,Services,3,1,3.9,5.9
2026-02-23,16,E003,Mia,1,7,2,359.32,607.5,Mobile,6,0,3.9,3.7
2026-02-23,16,E006,Arjun,1,9,3,864.38,607.5,Mobile,4,2,4.0,5.3
2026-02-23,17,E004,Liam,1,13,7,1170.72,607.5,Mobile,9,2,4.5,4.3
2026-02-23,17,E002,Noah,1,16,6,1534.93,607.5,Accessories,7,1,4.1,6.3
2026-02-24,9,E001,Ava,1,5,2,337.51,300.0,Services,4,0,4.0,3.4
2026-02-24,9,E004,Liam,1,6,2,309.18,300.0,Accessories,5,1,4.3,2.9
2026-02-24,9,E003,Mia,1,4,0,0.0,300.0,Services,0,0,3.7,5.1
2026-02-24,10,E004,Liam,1,8,3,737.52,450.0,Mobile,3,0,4.1,4.8
2026-02-24,10,E001,Ava,1,4,1,235.69,450.0,Services,2,0,4.3,3.3
2026-02-24,11,E006,Arjun,1,10,3,492.93,450.0,Services,3,2,4.4,3.5
2026-02-24,11,E002,Noah,1,8,4,926.34,450.0,Internet,4,1,4.5,3.4
2026-02-24,12,E003,Mia,1,8,3,703.86,405.0,Internet,3,0,4.1,5.2
2026-02-24,12,E002,Noah,1,9,3,581.07,405.0,Services,4,1,3.9,5.9
2026-02-24,12,E001,Ava,1,9,4,692.5,405.0,Mobile,4,1,4.8,2.3
2026-02-24,13,E004,Liam,1,12,5,915.04,405.0,Services,5,2,4.5,3.5
2026-02-24,13,E003,Mia,1,11,5,1097.98,405.0,Internet,7,2,4.2,4.2
2026-02-24,13,E006,Arjun,1,11,5,682.64,405.0,Services,8,2,3.9,4.4
2026-02-24,14,E006,Arjun,1,7,2,491.69,450.0,Mobile,4,0,4.2,4.8
2026-02-24,14,E002,Noah,1,7,2,418.9,450.0,Internet,6,1,4.2,4.5
2026-02-24,15,E002,Noah,1,6,2,430.39,300.0,Mobile,3,0,4.1,3.1
2026-02-24,15,E006,Arjun,1,5,2,201.82,300.0,Internet,2,0,4.3,3.9
2026-02-24,15,E004,Liam,1,5,2,604.04,300.0,Services,4,1,4.0,4.6
2026-02-24,16,E001,Ava,1,9,2,515.19,405.0,Services,3,1,4.3,6.0
2026-02-24,16,E002,Noah,1,7,2,501.81,405.0,Services,4,0,4.4,6.2
2026-02-24,16,E003,Mia,1,9,4,877.5,405.0,Accessories,5,2,4.2,5.7
2026-02-24,17,E003,Mia,1,6,3,472.48,405.0,Internet,6,1,4.7,2.3
2026-02-24,17,E005,Zara,1,5,2,319.49,405.0,Accessories,6,1,4.5,4.2
2026-02-24,17,E006,Arjun,1,6,3,473.01,405.0,Internet,4,1,3.8,6.3
2026-02-25,9,E005,Zara,1,6,2,535.07,300.0,Accessories,3,1,4.1,4.6
2026-02-25,9,E004,Liam,1,6,3,581.28,300.0,Accessories,4,2,4.2,2.6
2026-02-25,9,E003,Mia,1,4,1,181.45,300.0,Internet,3,0,4.1,3.2
2026-02-25,10,E004,Liam,1,4,1,231.26,225.0,Mobile,1,0,3.5,5.0
2026-02-25,10,E005,Zara,1,5,2,416.11,225.0,Internet,6,1,4.1,5.1
2026-02-25,10,E003,Mia,1,5,1,364.69,225.0,Mobile,4,0,4.4,2.5
2026-02-25,10,E001,Ava,1,3,1,221.22,225.0,Accessories,1,0,4.4,1
2026-02-25,11,E001,Ava,1,11,6,1217.56,450.0,Internet,8,4,4.1,5.1
2026-02-25,11,E004,Liam,1,9,3,857.29,450.0,Internet,7,1,4.0,6.2
2026-02-25,12,E002,Noah,1,10,4,1131.4,405.0,Accessories,5,1,3.5,4.6
2026-02-25,12,E006,Arjun,1,9,3,634.03,405.0,Internet,4,1,4.2,6.0
2026-02-25,12,E004,Liam,1,9,3,642.92,405.0,Services,5,1,3.7,6.3
2026-02-25,13,E004,Liam,1,12,3,725.57,607.5,Accessories,6,2,4.1,5.4
2026-02-25,13,E006,Arjun,1,12,6,639.46,607.5,Services,8,2,3.7,6.3
2026-02-25,14,E002,Noah,1,7,3,589.21,225.0,Internet,6,0,4.2,3.2
2026-02-25,14,E003,Mia,1,5,1,95.21,225.0,Internet,4,0,4.3,3.6
2026-02-25,14,E006,Arjun,1,4,1,207.34,225.0,Services,5,0,4.0,3.7
2026-02-25,14,E005,Zara,1,5,2,394.28,225.0,Accessories,4,0,4.8,3.6
2026-02-25,15,E006,Arjun,1,3,1,203.16,225.0,Mobile,2,0,4.2,4.2
2026-02-25,15,E005,Zara,1,3,1,208.99,225.0,Internet,2,0,4.1,4.4
2026-02-25,15,E002,Noah,1,7,2,455.78,225.0,Internet,2,0,4.3,4.1
2026-02-25,15,E001,Ava,1,3,1,180.45,225.0,Mobile,1,0,4.4,4.1
2026-02-25,16,E003,Mia,1,12,4,640.69,607.5,Mobile,5,1,4.3,5.6
2026-02-25,16,E002,Noah,1,14,5,1200.21,607.5,Mobile,7,2,4.0,7.4
2026-02-25,17,E002,Noah,1,7,3,391.08,405.0,Mobile,7,2,4.4,3.2
2026-02-25,17,E006,Arjun,1,7,2,394.58,405.0,Services,5,0,4.1,4.2
